entid,entid_inv,CONAM_before,CONAM_after,CONPROP_before,CONPROP_after,ttype,ATDATE
122404006,0,,,,,4.0,2005-04-26
122404006,17749896,1260.382479612695,1260.7761350288313,72.83050865490682,,2.0,
122404006,0,498.1957664935786,498.3413804067319,26.6419387969412,,2.0,
122404006,0,,,,,4.0,2004-01-13
951648892,0,0.9298823443460256,-0.3519536552925155,-0.6976060721106948,,2.0,
859307071,0,,490.2619819456532,0.2452585613437678,69.86406077531232,3.0,2016-03-29
859307071,0,,2.306342860096038,1.2960816680539562,-1.0453208883308849,3.0,2017-05-13
859307071,0,,9.955179273661848,-0.2012871408171636,0.3013771322818807,3.0,2017-05-13
859307071,0,6.668566154563765,,0.6826259658641,-0.4555221248610978,4.0,2018-10-06
859307071,0,29.622489350086777,,9.97876443105389,1.0212924971935486,4.0,2016-11-29
859307071,0,,0.0629131423723683,-1.039285529603884,2.7825366202590627,3.0,2017-07-13
859307071,0,-0.236223573483852,,-0.6266696067224173,1.5151976258220334,4.0,2016-11-29
859307071,0,11.39081620403866,,2.6193115498292565,-0.4621195425633776,4.0,2016-01-29
859307071,0,,0.81687585351324,0.2287357228729953,0.96277382252642,3.0,2017-02-13
859307071,0,,0.3067263656172865,0.9769901529174432,-0.4707832141583437,3.0,2017-06-13
859307071,0,4.681620465845578,,1.802783047004384,-0.9904227432705344,4.0,2016-07-29
859307071,0,8.801199558464399,,2.760562926500743,1.9247964561715,4.0,2016-06-29
859307071,0,,32.653426010333376,1.1579153874563983,3.396685478680685,3.0,2016-07-29
859307071,0,,20.627221286326872,0.2541088698753285,4.431598316061455,3.0,2017-01-13
859307071,0,,3.1518934419736446,-0.4495790961213005,0.2940251230429835,3.0,2017-04-13
859307071,0,40.87615633147687,,13.722113961796802,0.7799488713829236,4.0,2016-10-29
859307071,0,,0.0639482004219124,-1.2848676820275469,-0.7263271512324627,3.0,2016-11-29
859307071,0,,37.772717239825646,-1.2877028936878026,5.751096365426156,3.0,2017-12-13
859307071,0,,2.1844455680744184,1.4948983635980369,-0.1456019161501421,3.0,2017-12-13
859307071,0,,8.770808669597558,0.0735732384383741,0.7563672101268899,3.0,2018-10-06
859307071,0,20.642824795624605,,6.848706900966289,-0.2926326826273284,4.0,2016-11-29
859307071,0,,6.554856777628676,-0.928001833194777,2.027878563746996,3.0,2017-08-13
859307071,0,,6.166943249336581,1.0948825214236368,1.336008781938693,3.0,2017-08-13
1132585533,0,9999.428315461826,9999.984239322128,99.61211801877351,,2.0,
1132585533,0,9999.501267743,9999.6794151553,100.939691810187,,2.0,
618578351,0,300.4454445377667,298.8085249591392,10.228348300825218,8.223378172608815,,
201054148,19101251,200.99780244420447,201.33408896563452,101.0754684745837,,2.0,
1115273959,0,,7.344562960401225,0.8564572982656462,1.514411630284474,3.0,2017-06-22
1115273959,0,75.92608064599338,,16.194067214259476,1.997312414952232,4.0,2017-03-22
1115273959,0,200.04203987585203,494.78572039942514,39.609887919786864,100.18279125437664,1.0,2017-08-22
1115273959,0,6.002700782554833,,2.352423187278271,,4.0,
1115273959,0,500.28917479892186,500.0359176580861,100.31563567135632,,2.0,
1115273959,0,224.67561315401556,,46.46547208291342,-0.4155174420797038,4.0,2017-06-22
786961077,0,451.6261556260385,900.4266433407257,45.248480302001845,90.22512761712184,1.0,2017-08-18
786961077,0,,448.6949341311768,0.9977866589141582,0.0264696562861466,3.0,2017-07-24
786961077,0,,99.35734339014964,-0.2290261189103917,10.348064821049034,3.0,2017-12-18
786961077,54197551,990.378779443699,990.5849313072052,99.94155556823829,,2.0,
584402496,0,-4.168024094825729,-1.6153407405948088,-0.6394105612149543,,2.0,
584402496,0,-1.429169503612004,,0.6565023678586138,,4.0,
1087381924,27300264,31000.8297168574,30998.51503141141,99.13260718229144,,2.0,
620500307,0,255.18834932710465,1361.7160779028868,15.716167546528744,80.41087651522852,1.0,2016-12-20
620500307,0,1360.114072698495,340.1494863259466,80.87002392220353,81.04194735506962,2.0,2017-05-28
620500307,0,423.8095696625345,-0.7444143647809314,23.51717653204472,0.3024913807848512,4.0,2016-01-20
620500307,0,680.730333171038,0.5366063114231148,40.23501271321092,-0.2731276033509466,4.0,2016-06-20
620500307,0,1018.5544721694675,,0.2171889860837207,,4.0,
615613250,33841653,2098.580378844781,2100.8079823542603,70.04704911762406,,2.0,
615613250,0,901.087574963825,899.4641860750922,31.79129575165491,,2.0,
79532710,26868723,3000.3453133253533,2998.668236382698,100.08539165006336,,2.0,
79532710,26868723,2999.354613411507,2999.426996619324,100.877653936441,,2.0,
465287457,9621548,30000.51175556841,29999.83393069193,59.5386191047318,,2.0,
465287457,9621548,29998.853068722645,29998.5159091222,60.670714442400495,,2.0,
465287457,0,19999.488634971534,19999.037186911875,39.55246338738076,,2.0,
837743488,0,2799.858982285885,2799.983591606665,54.20400805554794,,2.0,
837743488,0,250.43062275904057,251.1245429756203,3.51113432992876,,2.0,
837743488,0,1198.3958317877518,1199.067348156752,24.10641050999789,,2.0,
837743488,0,499.1766448686512,500.2304893480766,9.857397316814088,,2.0,
837743488,0,250.2129856596897,248.44549785527684,4.201139879484978,,2.0,
264061220,0,93.04818945956792,94.90655566538904,95.58185848380536,,2.0,
264061220,0,4.257194435608719,4.092866626469101,5.83764976635338,,2.0,
199732240,0,499.669195706411,500.9495935816039,48.94655258758405,,2.0,
29673727,0,9998.536373319985,9999.934837381466,98.9598079811076,,2.0,
29673727,0,10000.023967010064,9999.404056199097,101.00325379173206,,2.0,
451175570,32687664,400.5960193082209,,40.7355391788778,,4.0,
346671211,0,41.76657910642488,,5.026751626353168,-0.3471049911463911,4.0,2017-02-15
346671211,0,78.74566691689587,,7.441262858117476,0.5624646282286794,4.0,2017-06-15
346671211,0,155.15312296849487,,15.566873964601246,1.915609452102592,4.0,2017-03-15
346671211,52385079,,273.76495589251954,0.8636555709443821,27.01123512455304,3.0,2017-05-15
346671211,52385079,274.00710979763323,504.79625747973887,28.80358798151236,41.02472718205952,1.0,2017-12-29
150680780,0,70.43469244570396,68.61412354017536,70.74899405559552,,2.0,
95375757,0,2.876470501662468,,0.0958407046909078,,4.0,
95375757,0,198.9403511427016,,99.4448163683759,,4.0,
787246286,47141306,9998.80472772106,10001.400832881323,98.08629035243608,,2.0,
787246286,47141306,9998.949325850112,9999.353292546864,99.41736125678192,,2.0,
545113005,47394969,-0.2937512698771855,,100.99068129920738,,4.0,
268673627,0,31.887550312212365,47.21568867663087,33.21577552075975,48.30031817818152,1.0,2017-10-08
268673627,0,1.2628491888429338,52.04030544028059,-0.0318679570574724,49.34617320477948,1.0,2017-02-08
268673627,0,51.376524831689984,52.79076901108954,53.31533546242066,,2.0,
268673627,0,48.947983358199856,48.24399730338178,47.9510812071556,,2.0,
189837841,44921464,,209.48015288135664,1.2652889797233149,70.57249046792523,3.0,2018-08-01
189837841,45292251,209.161793669094,,68.64569543657902,0.0255815402229061,4.0,2018-07-01
1136409037,0,,62.282599472775566,1.5184706843686568,51.734785925008666,3.0,2016-02-08
1136409037,0,,124.53144651947372,2.184590611795492,1.859327749563009,3.0,2016-06-08
1136409037,0,,250.9334733152796,1.38895214673254,0.2832992239303128,3.0,2016-12-08
1136409037,0,,64.00080746726762,1.090222731279516,48.37426002272052,3.0,2016-02-08
401234206,0,25.040338597121305,23.88548482226145,4.177197102069619,,2.0,
401234206,0,,23.59520221415099,0.551539253385354,-1.3145862305766316,3.0,2017-04-22
401234206,24272994,475.20155397193736,474.199422776413,95.53250637052484,,2.0,
401234206,24272994,502.0937491224677,474.4837835280915,-0.3141303142733224,,2.0,2017-11-22
222738122,0,550.4888146649404,550.1211419762317,56.31602097645949,55.85567565793537,,
222738122,0,100.34443698383384,,9.516977027337717,,4.0,
617917621,0,,999.8481011318252,-0.5852983645745344,21.31912352392764,3.0,2016-05-19
617917621,0,500.5872902375756,198.53879112020235,9.500172775744671,7.903153571459617,2.0,2017-05-10
617917621,0,,2999.15360300848,0.8423380867739011,58.453808519274375,3.0,2016-07-19
617917621,0,,1001.4453281636212,0.8193499632494287,20.308007091052843,3.0,2016-06-19
617917621,0,,299.1488089692384,-0.0139029756917831,0.514418387426694,3.0,2017-01-10
945522060,47181682,4998.840413659976,5000.719507936394,99.05298763244998,,2.0,
1059635469,47188545,2299.8705256750754,2301.021917130956,45.25014246913405,,2.0,
699829806,0,11.027798084389005,,11.469960445773228,,4.0,
1216488647,0,0.4309836315765573,,-1.5691305105391558,,4.0,
1216488647,0,0.6413066146880447,,-0.2163637205801078,,4.0,
1216488647,0,0.4394168317482053,,-0.6264919895325839,,4.0,
1216488647,8258618,0.8405906765680868,,-0.6468202251331355,,4.0,
1216488647,0,-0.3377259868751182,,0.3700206185842647,,4.0,
664739146,0,301.7240959735296,299.9627573897515,74.9959675459622,,2.0,
664739146,0,99.3077132134959,99.01499977868102,25.792631676322767,,2.0,
667618892,0,24.432991330724068,23.255668734447102,49.54641169206504,,2.0,
706716735,0,9.437098950334844,,99.76519095806992,,4.0,
979812063,0,986.6261743893632,985.549659437697,99.00524862759409,,2.0,
979812063,0,6.724320789908985,7.234125435219886,0.9185528103952728,,2.0,
979812063,0,6.749829729452148,8.435843443923957,-0.9639996153127112,,2.0,
979812063,0,984.4028046553012,985.63111712518,100.19071768136683,,2.0,
545755580,0,1002.1283823416228,,99.2231798273429,-0.754884112197082,4.0,2016-11-09
545755580,0,,161.12433441679676,-0.1699943697131727,14.36808723299707,3.0,2016-04-09
545755580,0,259.2924737992023,259.82137508790254,25.221868036245453,,2.0,
545755580,0,,128.19755144374332,-1.0763439109635666,13.960441789900058,3.0,2016-10-09
545755580,0,,118.87440451207328,0.1918218853318448,11.042778552749851,3.0,2016-12-09
545755580,0,,124.40413960831764,0.4725341847670227,11.993432569587364,3.0,2016-01-09
545755580,0,,159.07087258062603,-1.890218102648757,16.359978978223726,3.0,2016-11-09
545755580,0,,305.6950156219352,0.400376095010213,29.216858492579437,3.0,2016-11-09
801579375,0,118.76843963528346,120.8048287295566,60.52796494071143,,2.0,
801579375,0,119.611577056117,120.42806843482664,61.839650031204926,,2.0,
801579375,0,80.49844595151403,79.27389767453052,40.64129662879721,,2.0,
801579375,0,119.52698050795154,118.01689724514792,58.20056641454171,,,
801579375,0,81.70679681270055,79.36388593289233,39.86356328191831,,,
1184047865,0,40.78669874600091,39.32196141071736,19.79761675920627,,2.0,
1184047865,0,40.14636162748881,40.55197958385921,21.161001426088344,,2.0,
1184047865,0,9.221749048162884,10.076655894226556,3.490751268433254,,2.0,
1184047865,0,60.52352708424514,59.49734655479043,28.512290713034236,,2.0,
1184047865,255508,47.65648354075976,48.31705139304061,24.749605925331235,,2.0,
1048596086,0,99.1544427773731,98.73770628781642,100.87077683560886,,2.0,
913345620,0,51.51187793701028,,51.51993516546956,,4.0,
913345620,0,51.44470487234953,,49.51231728878852,,4.0,
312782663,1645278,198.828484661538,199.0518892732009,100.25349133869008,,2.0,
615971298,0,,5.34719121465998,0.9560678852252272,,3.0,2017-01-02
615971298,0,10.842721591271742,10.380576644748531,100.64585474781136,99.71563587889146,,
615971298,0,,4.355883185311828,1.2855387446309037,,3.0,2017-05-02
860642770,0,996.3922805979544,999.8655010370773,99.12371653294916,,2.0,
63165459,0,10000.162177782528,10000.650712594625,97.64675849012345,,2.0,
380934662,0,45000.43737609127,45000.97280753148,90.11255949401702,,2.0,
380934662,0,44998.70814882986,45000.79855065577,90.59047633110836,,2.0,
380934662,0,5000.418292533052,4999.751215280607,9.680195019763891,,2.0,
1085982260,0,1000.4192710131136,1002.6052037697788,100.73892100652746,99.78855810716406,,
186538560,0,0.5593324441396388,2.040007266034647,-0.438881629889244,,2.0,
186538560,0,497.44089487533387,496.9209886696784,100.26148708282828,,2.0,
599400533,0,49.80760401702773,50.46072228522132,11.043812332296426,,2.0,
599400533,0,450.5088055271684,450.6085471720996,92.47191298706402,,2.0,
994377140,0,269.338121027617,269.0380042483556,89.95822468635261,,2.0,
994377140,0,269.3880869441047,269.13368269152494,91.68536152152063,,2.0,
994377140,0,30.92164749168909,29.47012047623148,10.885853319914588,,2.0,
481744171,0,201.32999214781125,200.7957070967702,18.764715379307628,,2.0,
481744171,0,399.1894184784192,399.671205426244,41.54751747375526,,2.0,
481744171,0,400.0438688832985,401.2114967509866,38.99667851193743,,2.0,
11683944,0,1499.878767648544,,100.57843483039488,,4.0,
11683944,0,1498.1496331349967,,100.60477735623564,,4.0,
804923936,0,47.42612887263532,50.85815681586819,50.2011672497759,,2.0,
804923936,0,50.54565748182683,50.1580404890183,48.242024452038656,,2.0,
804923936,0,51.43156684139243,398.0610831197213,49.42795938551791,50.28119508076769,1.0,
804923936,0,50.83552231051572,399.2571618196716,49.71792555379533,49.93898012541686,1.0,
297909870,0,40.0251082251281,39.20535432502947,80.0274716725612,,2.0,
297909870,0,8.98404050105671,11.120851149146118,19.82184854104123,,2.0,
297909870,0,,9.510419982473495,-0.9641284443499938,,3.0,2017-12-09
582631559,0,6.094262259548248,,52.39095464080715,,4.0,
941804680,0,25.485247586489283,25.33784527557657,49.21986872529013,,2.0,
941804680,0,24.064994589705297,26.748361435298747,52.66295346380381,,2.0,
549998675,0,10.25714410757992,10.667343080630111,99.37449652594113,,2.0,
13778114,0,82.31485897797258,80.13968687248938,39.02702873380489,,2.0,
13778114,0,101.19921663183644,100.21885598408755,51.44794737400896,,2.0,
13778114,0,19.01998260183777,17.278535524168213,7.443403308009287,,2.0,
893507386,0,300.27750521339607,298.0465796213484,60.21759511930085,,2.0,
893507386,0,299.4383698645101,299.23862782481467,60.3632885140118,,2.0,
893507386,0,198.67923213668385,200.3797868613929,37.90890024454775,,2.0,
147245743,0,299.3565599916462,300.24330967396145,58.35648242428381,,2.0,
789380757,452941,1000.600879002786,,99.89017120239852,,4.0,
555629327,1437416,2667.7947759733306,,88.43617989478537,,4.0,
555629327,1437416,2664.74867204663,2666.8293050529983,89.48218982323483,,2.0,
555629327,0,332.6351711103348,331.8185855622383,12.095076520379935,,2.0,
555629327,1437416,2667.85656587285,2666.736743373143,87.60027271008433,,2.0,
690795951,0,28.643547840782137,31.686022036368712,99.85186941862624,99.72535491108552,,
477014025,356218,,398.4863204800914,-0.4625989962743372,99.99880783044388,3.0,2016-11-07
936946450,0,,49.93563806074444,-1.0616329723007407,49.074246914666,3.0,2017-03-13
936946450,0,,21.45959404588191,0.0546732750394649,21.682999292576643,3.0,2017-05-13
936946450,0,,29.882521743156552,-0.9219076887680996,30.649135197492203,3.0,2017-08-13
736207319,0,10.116024688840875,7.825913110467301,90.23560727378332,,2.0,
736207319,0,0.3229043500154392,-1.0464630290033408,8.535603736749133,,2.0,
736207319,0,2.619265251172288,,10.021607934402244,,4.0,
1074283757,0,180.37463692434235,180.69187410813225,60.67395411418551,,2.0,
1074283757,0,279.48491776704174,,91.41770583238872,,4.0,
1074283757,0,180.6136827749729,181.33373406448777,59.54555968659223,,2.0,
1074283757,0,18.93865298780356,,6.949057341885159,,4.0,
1074283757,0,88.86260012574168,88.3872227719628,30.1572399322118,,2.0,
1074283757,0,29.736464686552797,30.47342067951885,11.883342163904038,,2.0,
572174664,0,2.4899347279192003,3.4237619735312244,47.42250104552559,,2.0,
572174664,0,2.7161949081913512,2.5510849936918985,50.17376630987893,,2.0,
572174664,0,-0.9073802622780603,,49.99171977431509,,4.0,
572174664,0,3.2459960756489394,-0.0709185531519125,50.6884466928738,,2.0,
572174664,0,2.2091281949776267,,50.47900884367971,,4.0,
34944276,0,200.32236146450515,200.1333609475029,100.1498185447901,,,
1020606618,0,1999.3533874211023,2000.0812887470784,97.5776784746736,,2.0,
1020606618,0,1999.30103292554,2001.216092332968,100.38555610078902,,2.0,
501893092,0,30.155190955916893,29.047397798920212,57.90172710960413,,2.0,
815878087,0,,,,,4.0,2015-05-27
815878087,0,,,,,4.0,2015-08-27
815878087,0,,,,,4.0,2015-06-27
265370615,0,798.9587441182591,800.9459325023462,77.84897325754406,,2.0,
1086151159,523071,151.02847426190263,,5.43077714907085,,4.0,
1086151159,2456927,450.5517852164439,,16.440886453525373,,4.0,
1086151159,0,,,,,4.0,2010-09-05
1086151159,0,2999.8622757006674,3000.765597288086,99.90307814317484,,2.0,
207081036,0,65.7163135807931,66.85842604773458,94.4572632956739,,2.0,
1112345528,0,299.8124938015925,300.4742490914326,100.13691830741426,,2.0,
970812071,0,501.2241700688602,,101.24771344671368,,4.0,
1106278934,0,0.6580188893243518,0.8491513973699016,10.858473232726364,,2.0,
1106278934,0,8.303267802163042,9.684244304145835,90.92127098898264,,2.0,
2126661,0,,,,,4.0,2009-11-10
2126661,0,,,,,4.0,2009-04-10
2126661,0,,,,,4.0,2009-06-10
640404632,0,,255.529349954878,0.6613197534361762,-0.1766481555739503,3.0,2017-06-20
628540474,0,,-0.1387744348705637,1.217564344313556,21.120319827656274,3.0,2017-03-02
628540474,1502907,398.4207337492036,398.65058373740106,80.75980649602965,,2.0,
628540474,1502907,399.5900465249498,400.9622174866014,81.34145474361037,,2.0,
628540474,0,97.69793587617131,101.54845590386022,20.04576937797149,,2.0,
950012650,2528995,4336.4990058175335,4334.458337906196,49.38373393213426,,2.0,
950012650,2863579,1189.8391813593018,,12.098394704786063,,4.0,
443270860,2501154,401.1268566592514,399.2597643745474,100.05744876495966,98.20492268461476,,
375066805,0,,,,,4.0,2011-08-01
375066805,0,,,,,4.0,2011-11-01
375066805,0,,,,,4.0,2011-03-01
375066805,0,,,,,4.0,2011-06-01
375066805,0,,,,,4.0,2011-04-01
375066805,0,,,,,4.0,2011-04-01
375066805,0,,,,,4.0,2011-07-01
375066805,0,,,,,4.0,2011-11-01
1140496964,0,,,,,4.0,2012-06-17
1140496964,0,,,,,4.0,2012-05-17
1140496964,0,,,,,4.0,2006-12-08
1140496964,0,,,,,4.0,2006-08-08
1140496964,0,,,,,4.0,2006-08-08
138139524,0,698.9868888695036,698.3146431527321,69.87235589353621,,2.0,
998830459,0,,,,,4.0,2008-01-17
998830459,0,,,,,4.0,2008-06-17
998830459,0,,,,,4.0,2008-10-17
998830459,0,,,,,4.0,2008-01-17
566716001,0,49.24682864419993,49.40016278527063,98.59790719255857,,2.0,
566716001,0,299.3977152441906,300.2791810494991,100.74045322418029,,,
596870767,0,139.395540693179,,28.148529213119705,,4.0,
46754004,0,50.5624897431893,,99.62623640175237,-1.5822633505520207,4.0,2016-12-30
46754004,0,,49.16824262369301,-1.3607804674078097,99.91298265594348,3.0,2016-05-30
46754004,0,499.5314243216597,500.1072472858801,100.66384068160318,99.20770240364772,,
