entid,ANCHEYEAR,ispublic,ASSGRO,LIAGRO,VENDINC,MAIBUSINC,PROGRO,NETINC,RATGRO,TOTEQU
327107238,2017,1,-1.0239087728253211,1.6203146525678327,-1.3811666389250876,-0.1753656449510222,-0.8111207997235074,0.9754845376318336,-1.226969185029293,-0.1096839047508015
327107238,2014,1,15.911170966078265,1.6639094768910818,5.4659523374705525,5.853963000088065,0.6937713345607444,1.8780203129952675,0.1405111166112342,15.08791471407208
327107238,2015,1,20.600026498280947,3.2862921642677616,3.835257978823564,2.0096238920552403,0.6476441230778017,1.956697311726846,0.3137944185648577,20.43794514548134
327107238,2016,1,20.355375941372284,0.9987423955623648,4.836535633975117,4.7774299925379164,2.398713455699081,-0.4594423321877496,1.915168026104764,17.63962969217318
198645614,2015,1,66.30059332511071,0.8638696806290104,0.1923254270595413,-0.1599034660047884,-0.1287621917464925,-0.8211169351012008,0.4848800566325636,66.12332274708132
198645614,2016,1,67.27996193571947,-0.7750560963593504,1.2625108716273226,-0.0807156646380357,-2.225185684930273,-0.4459270161786908,0.6997351714953536,66.76268716941308
649944968,2016,1,100.32810192894416,-1.141452421405076,1.2105280545315404,-1.7896680492538026,-1.3424046584153104,0.4728505356072818,-0.1518293579414129,-0.34207324317898
649944968,2017,1,100.0918633530064,-0.2361312907231286,-1.8552045380201585,0.0274996971559002,-0.6151811548979476,-1.2751850840754175,-0.1708778710787616,-0.8190264909070045
332412177,2017,1,-0.4647915376118061,0.1247311591375376,0.6302180655937282,-1.3375018155306466,0.8117220614826323,-0.1349321791309211,-0.5152084977750929,-0.3454015779844709
955929116,2016,1,499.2269046040408,0.9729404234449752,-1.4944924676696678,0.8436870288430061,-1.2270057072467797,1.167563320407373,-0.1282074190668416,498.78613479922353
1126948899,2017,1,49.70498262439532,2.362743449173904,2.0881621805705306,0.0222203325962333,0.1996193165992312,1.298244139020001,0.949933653319334,-0.7190197826719088
699829806,2014,1,396.5647207580009,287.7745869369453,572.3606235772361,573.7342951768497,-0.3530908844651941,-1.9304188476941049,4.20843778352333,107.00571905632458
699829806,2013,1,306.7681962861629,194.2947204998436,337.9498497396475,340.82128958699417,-4.9943243344381845,-3.475739969003101,-0.1327193949012574,107.21492443105058
699829806,2015,1,170.82563905702438,79.6869512495544,284.4344549883555,282.6022327072511,-15.803171021977636,-12.95682241436629,1.8728090897812528,93.03834718262232
699829806,2016,1,347.86309514642045,264.8484003700766,360.7953714235127,358.9967839620595,-8.375776218880068,-8.876584467312323,9.994821865197707,84.64185007695531
228182297,2016,1,1.1369432626872018,0.2049736099526766,3.466362605283092,2.048478396369854,0.1158659622084144,0.0364544692922111,-0.2389008731676655,-0.1656337310951317
228182297,2017,1,-0.6937614885388492,0.5883746379132273,0.5191002353009434,2.0186997562043136,-1.4423368313594669,-0.5507029833209457,-0.9748274814310444,1.4792541373496957
228182297,2015,1,0.7878766813290989,0.9799069324025016,0.8778869983050752,0.6966342527189238,0.7353780382275203,0.0116098109855774,-0.104091516055542,-1.3061708883392866
1098183164,2014,1,-0.2623160519470845,0.1690297909025189,-0.8974858881627094,0.2848118728380666,-0.9686700814988322,-1.5146194430849116,0.3949084302873942,1.2784757654925567
1151486512,2015,1,49.63833350104413,-0.4094584267503731,-0.5606243583609777,1.4788019990577632,0.150892876994051,0.2040957830455017,0.163977485492567,1.8048281903871095
1151486512,2017,1,0.5767366656125871,-1.4474114940641312,0.3153980455733322,-0.492257942911331,0.669477621884968,1.222945977415112,0.4685356507462309,-0.2191290912519105
1151486512,2014,1,49.78350222047536,0.5573529256072555,-0.0498437415226202,1.2552207879272068,0.018492124061167,0.0930119071931931,0.5455922893985122,-1.9134668849187464
1151486512,2016,1,50.79107473255229,-0.2981152558443229,-0.429530943596133,-0.0752173230203555,0.358031004132833,-0.006507180246589,-0.0016071920880562,0.5724548897955365
601440257,2015,1,986.5449219732884,-0.0880782521106901,-1.1042112258578514,0.3282126785596773,-12.41156048855396,-14.112784989191873,0.5827261853665978,987.7176039324668
601440257,2013,1,995.1080154331784,0.7576101104809133,0.3589620003633114,-0.3097267427828711,-1.18857650859762,-2.4215002783314743,1.04974467597067,995.6597760978888
601440257,2016,1,986.157156827858,-0.2435767844514453,-0.0009002593772117,0.2446435211922742,-12.58428848791415,-12.456494751146504,-0.6339666513435188,987.7186720720408
601440257,2014,1,996.5952629010866,-0.7564986965149737,-0.8948504562628609,0.3157353863853316,-3.6395003914745714,-3.4913878447890427,0.0903651354486057,996.0782740219946
601440257,2017,1,985.8775730495285,0.6806899019123214,-0.3708249277183649,0.8825934662238075,-12.550263033104551,-13.440061271182184,-1.4039565773865297,986.2471705856682
39306954,2015,1,,,14896.388533886073,14895.216197325011,,1340.4860018338586,1221.2669974124472,
39306954,2017,1,,,15648.211225410476,15646.256006591308,,-239.5828847984965,1362.5707115706325,
39306954,2016,1,,,12550.681326914771,12552.340503249448,,715.7328081121256,228.00101827771792,
253310567,2016,1,,,0.5221380049546832,,,1.6087640598646664,-1.5564732203729517,
253310567,2015,1,,,0.1788995930720493,,,-0.8661063677559854,-1.5259282098781166,
1090847978,2013,1,,,61199.98188070132,,,22012.223538228256,5452.038981561549,
1090847978,2017,1,,,49122.08496888057,,,29412.659034129712,9824.913490151646,
1090847978,2016,1,,,49406.138413959576,,,20887.913637648307,7026.922085420598,
1090847978,2014,1,,,44604.29840215546,,,22976.00013872151,6035.90387188852,
451175570,2017,1,-2.342008718781909,0.3618361677193005,0.0082890342079623,0.5603330020625116,-1.029456413668114,-0.3019191149922123,-0.1045232824291972,0.694055467664204
451175570,2016,1,-0.3136368352284501,-0.2458839951860549,0.5959027150506649,2.029036557425605,0.4729430272370202,0.5086432150573134,-0.5269673590686693,0.633130342054365
462447349,2017,1,,,-0.0009008821175896,-0.2488329068050248,,1.6956274726086462,2.407285647671801,
462447349,2015,1,,,-0.3281020435772806,-0.9747371569824406,,-1.4317749842138858,-0.26217104877513,
462447349,2016,1,,,0.229505201439535,-0.6152532950372924,,-0.40075496789844,0.8014151116231691,
254160203,2016,1,,,0.3655441783788249,0.8945748240104833,,0.3483451897547443,-0.4963013948325012,
254160203,2015,1,,,-1.5541580211340182,-0.0597727315215891,,1.0602387199104837,-0.1306222901585133,
254160203,2017,1,,,0.7971853263515996,0.3212192123501363,,0.0965401998839619,1.7799810301235486,
978827451,2015,1,2000.240346462624,-0.2218918781864557,-0.9491178554845562,0.5400600755714945,1.036547083181104,0.5206234531249924,-0.8989252563351656,2001.5512221945755
978827451,2016,1,1998.2402600616067,-0.7372664621186733,-0.5588220495650159,-0.0660112744539978,-0.1968093083053688,-0.4315829089965377,0.2444337209773922,2000.1256162432528
1036107901,2016,1,999.5746562150524,-0.537506429828817,-0.9873260395146312,-0.1133471469038145,-0.3573572120637285,-0.3980919321480281,-0.7474073961316006,999.8313617646428
1036107901,2017,1,999.7922957425736,2.666721970065639,-3.042096343862988,-0.8316979154969925,-0.2051088851403775,-0.5629449617990336,-0.5699442854958469,999.63878731592
1036107901,2018,1,1000.0895188186274,0.6227107422765069,0.2648739947290511,0.0033985633951126,-0.3282895486677347,0.296221601146725,1.3198410770162214,-0.2411680389036582
652250551,2017,1,-0.4083309822483256,-0.3590459633634308,-0.378673567582787,-0.3421162924449326,0.3147334915561355,0.7672930135809689,0.9232191415491826,-1.218122847456678
507043244,2017,1,8.924471737362632,-0.5114626421716179,-0.2292927365078259,-1.4081591079167022,-0.9351406783131924,-1.7403653430628765,-0.6843302450504055,8.911652390953844
187884675,2017,1,1.798325202490873,0.3300783566601852,-0.0956185438515629,-0.0629084754055442,-1.8312886150445105,-1.1691906626162785,-0.1501851269907822,0.8730715244709175
606816694,2018,1,3435.202578752801,2878.0729844693174,1575.273278383445,1576.7621492863182,322.20569643873927,244.415794423403,230.18933561214376,558.6309511334747
103517987,2018,1,598.4887266690346,493.2986797448207,-0.1769171659786581,-0.423599383726448,-0.0719994629460434,0.5443312843598209,-0.2192159058973361,105.63321861589682
189837841,2018,1,973.4853153981404,4.540017829234297,-0.3099589312968881,-0.2057094140565847,-33.195931135959455,-33.58015476284005,0.9073754408381052,968.294514759372
189837841,2017,1,298.69622576753545,0.2363416775264177,-1.4615771910519089,-0.5894786107218286,0.2226723287818304,-0.7773527966662395,-1.853954510731398,297.7414907112803
978827451,2018,1,1999.812263394757,2000.9357399624537,26.44635033014786,24.263518111747427,1.1119604233638352,0.0554023690831889,0.855816552257351,0.1784316898701713
1126948899,2018,1,-0.4418311167620884,-1.5593315002591253,0.8398326666391914,0.1002007376229502,-0.1496966133735333,0.3721403750590759,-0.1101691683822454,-0.3137908806909469
451175570,2018,1,-0.2750284955720358,-0.1940301590025733,-0.0617030046463327,0.7175066235192291,-1.9685572959573965,-1.7191410464589982,-0.2223479269033651,-1.5158430593777437
440892289,2018,1,0.8536423812782431,2.135868854184801,0.0912194712731732,-0.4009444794494052,0.9152190535871728,0.4338178887693409,-2.0677684302987207,2.70229433098136
316088181,2018,1,-0.3154751071848848,0.2900991079586297,-1.0696758699300082,-0.501918963339847,-0.3167008036711097,2.252509227077778,-0.6378355225782733,0.0169753334134554
79532710,2018,1,7529.417455462843,983.4350121013712,542.4024992543897,502.26870704467206,129.1846609288594,117.01843656128564,137.63088049095697,6544.633085189801
787246286,2018,1,10225.135132312002,568.0941125782708,0.5232187720583359,-2.0141665243406988,-257.6312201648627,-258.4961223984876,1.6314485281326732,9657.84292795013
1031716664,2018,1,0.3798065599413764,0.6336805383162936,0.7786717460530269,-1.097787943265283,-1.3275775588190868,1.974285031870625,0.6918990229664878,1.5773566505383625
615613250,2018,1,3011.97996960993,20.919158619949457,-1.1104365791234323,-1.3658370163053986,-11.893718515440568,-12.951152046072158,1180.518573515565,2991.419611904004
228182297,2018,1,-1.0727288038840617,-0.0860668756986946,1.0471940393449697,1.9558742371255928,1.4005800521907543,0.2275363810601835,-0.4444053393371446,-1.610956999243225
94628547,2018,1,-0.6819183111332986,-0.9131504923310448,-1.1571937564582189,-0.8671792064563585,0.4322916758518169,-1.6098236553308356,-0.0961463784398052,0.5827956664656195
652250551,2018,1,-0.2718593100053501,-0.6608447607476068,0.7889044128152509,0.2621388303165529,-2.606158264433087,0.5974336190808804,-1.593959926232907,-0.8464655260934408
94628547,2017,1,1.3063221519230688,1.3152337209821692,1.071739929424086,1.0962949567010762,0.7605146547405542,-0.4816821630157616,1.364747224815247,0.1095015001174849
201054148,2018,1,2204221.546659393,-0.5467122287687023,0.2886403980871805,-0.3461993165990975,1314.6438181837466,1185.011531621671,131.28625574412024,2204218.368563006
333660563,2013,1,122.45261018880709,28.23139538938436,,19.24227582014124,10.021835904191844,8.162849455801286,2.223582037184246,94.02330746128622
496737215,2013,1,2.8711344845549283,-1.1221276394008104,0.0128086240131914,1.312936078556929,-2.170276420602385,-3.05875557802148,2.374742779992142,2.3550007565585096
422459086,2015,1,95.71824814807916,23.39354018741177,512.4582868283479,510.2165576961039,4.513605223323754,0.8740897905107474,1.6183227503973423,71.25443001745562
996346552,2014,1,333.50323841587,,,,,,,
493365356,2015,1,350.0493130452657,,1498.1104590398638,1499.3861255089205,,,,
410528128,2013,1,49.70004635372651,0.8833739041070651,0.1768299610211001,-0.9969794875595324,-2.1079137657686657,-3.7381098615090464,-1.387967351418968,49.73619104432304
1125645860,2013,1,,,7.034849134057794,,,-0.1470462253038053,-1.5183267378034395,
329936792,2015,1,568753.2188271286,102515.35554203868,611479.8738345634,608412.5465222998,-2679.0784414476475,-7554.857741543254,29797.920336117662,468763.311232348
410528128,2014,1,52.6787863044093,-0.3349268036748568,2.9517062430776497,4.328213731091934,1.506265963487642,2.7172900703304004,-0.8495117421890264,53.54478284640378
553181905,2013,1,930.1588394663712,22.114797601840596,14.175648631297038,15.950200951616264,3.12625194270803,-0.3756006054169687,14.581265175576725,909.2863078299932
410528128,2015,1,53.52625946407647,0.5593735171678225,7.361358211345214,9.13218884181289,2.4147080448560096,0.5146455233663173,1.7959868509834602,52.72598010147808
1125645860,2014,1,,,5.861077675424042,,,1.0258514299937236,-0.7920143956257188,
553181905,2014,1,931.1211695073778,20.0290392088969,13.096112494384345,13.73269703860679,1.1556890990120168,0.2162159473403938,-2.199340531661539,910.610275117003
155216573,2013,1,466.016510009348,489.69023013477147,67.50846904138622,59.45597444440554,-31.044708900775987,-31.53182916886935,-0.0525263016159226,-21.97890662631893
1125645860,2015,1,,,4.291039737406381,,,0.411881427972266,0.3677134474730166,
553181905,2015,1,932.9855414880536,19.47022564583049,10.73069175571946,9.095609287581276,0.5314504199655217,0.4216309685440842,-0.1096704860965372,913.3790249554268
586951043,2015,1,,,-0.6238618572526717,,,-1.9000532301912996,-3.1937867095633523,
155216573,2014,1,482.81511530645656,510.8247982649116,441.45362630833984,409.6898412240158,-5.21619923880084,-3.9554047027492745,-0.3564909571164205,-29.28741635124817
463572193,2015,1,8.547087679773027,-0.002407675578017,-0.5430720872448888,-1.360952798251243,1.997782409817472,-2.346163238497039,-1.0451591656890078,7.391508778485099
838492028,2013,1,1087.3511234859147,189.48992144699628,,-0.8906460895679132,-105.01417113932648,-104.296031918729,0.1028720247848314,896.4121977375112
1126254280,2014,1,27.14710967660104,8.986862487638154,1.0073973432350851,-0.5546665661320626,-0.3039954247827452,0.3689501087003522,-0.2866490460081436,18.8480078637459
589559168,2013,1,474.35045526763184,367.97831244088144,,1663.4748391631597,7.854570791327704,6.448760155730432,3.089075759870748,105.76094870057536
838492028,2014,1,1086.8362541160177,195.71235053900307,0.456929783341041,-0.0394529182406579,-106.26742739359388,-104.19836500918154,0.7674160861055821,889.7621001248007
838492028,2015,1,1087.8892433563126,195.60176433540528,-0.953643695378988,1.3334246784117545,-0.21518993979603,-0.8636525987243082,-0.8146154848890146,891.3562441310326
533035670,2015,1,350.123684538861,307.92496025645295,-0.4409686793186224,0.4319508756967393,2.495213665489448,-0.2896307056139909,-0.568569122936476,42.15671680108766
533035670,2014,1,350.78058492005846,309.18115806180555,-0.5554108046300644,-1.0830809710939304,-0.8174963114448497,0.701619832754108,-0.3414331309058919,42.75883714938998
533035670,2013,1,358.69023640860445,316.79632252329463,1.3690143491555673,1.1844221755914548,-0.699555747841969,-1.9792322421287456,0.37066593184188,41.97588566233552
172923780,2013,1,44.70529039522899,3.166914509692589,-0.1828346554541929,0.5093775283064775,-0.1784423520894076,-0.1100179481001177,0.8969110201891518,44.15526118337708
478139581,2013,1,2.7136242894396294,1.460452465936612,0.9078118019755154,0.1449924279699095,-3.945340617134773,-2.70055282788218,0.0536468173851951,-1.6569876140193478
1085422569,2014,1,14.033441204081138,14.10134169801885,-0.0259819101484694,0.0811796008562209,-16.811575131199408,-17.813509551797132,-0.7215321905880326,-1.208865625392837
172923780,2014,1,255.42469303063663,3.639906935647644,1.2850592591161742,-2.113322598581664,-1.343382768330122,-0.6988262598492001,0.3365406240461063,251.2686377796936
564221224,2015,1,0.7871816100751915,8.073443205095487,3.603283695726808,1.3353024098424289,-7.570934175577554,-4.173666576944386,0.596545770475818,-5.001669130974094
1085422569,2015,1,3.167525117159629,16.68550436315015,,,,,,
172923780,2015,1,45.14558436929923,3.5016987050845474,-0.2233345675926305,0.4702700156458701,-0.5044416805713846,0.3113266996032778,0.5360350469460715,41.89770066151635
548958528,2014,1,19.41727572911699,-0.3591065078212429,6.131876180850995,4.450739803678377,3.9556597921542673,2.54437976701207,2.081165703677512,20.542752807554667
548958528,2015,1,9.374614395682958,0.6191947225730675,4.826365901737807,4.94259499912007,2.4840615250833333,1.6783001529812591,2.0786461973358628,9.538784194481394
32062727,2013,1,8975.270932707632,8969.941865225446,-1.0400629687265035,0.7630477131398905,-0.695521088088817,0.4165972599069704,0.1374229184491892,8284.371272470742
43814551,2013,1,543.7527450754294,499.2833994518257,737.2320895973513,739.5350418199289,0.2576495637931963,0.963751135731312,4.935058808305124,43.186316826924994
43814551,2015,1,877.3308158550043,824.4564582159097,950.3184562341128,949.9856368596342,7.531208134661111,6.123737195064816,8.142051631553048,53.03993289825056
1033898812,2014,1,165.29988906972693,-0.5727875231039308,10.523089671165296,10.374678026057213,-6.33489428173089,-2.970092829681218,0.7345445289900061,167.46489151982746
43814551,2014,1,746.8956983709542,702.5624985015529,910.92514420667,909.5715727159484,4.294721826401233,1.4760434144280294,15.725114487462635,46.85086701016766
32062727,2014,1,8972.653043320197,8973.213663189934,-0.1625179057354761,0.3122826211165229,0.6068208375367886,0.450313884302161,2.7962315068913024,8286.516072674214
32062727,2015,1,8974.371574464736,686.7692680997869,-1.529621984372074,-0.228679307754324,-0.3708877059073179,0.1764808846319099,-1.7463913871620886,8284.422015039441
922543873,2013,1,24.8330978800561,-1.372851602405821,1.431314376316787,1.985797262565113,-1.2854657737100808,0.5885124262497421,-0.3718722182229835,26.21369796939645
669730926,2013,1,1189.98666337786,551.9387371597708,,,,,72.51928607157045,641.8459827431768
922543873,2014,1,24.35135713539035,1.0387920223262013,1.5652386026802358,0.9744926620032656,-1.207691288824515,-1.5758726866878152,-2.611961686142949,25.141685706767063
669730926,2015,1,3739.190616380608,985.3554857991588,3941.792496440075,3942.0433851037697,2919.180469322001,2820.4317755587517,292.5232951576645,2752.7605448193585
669730926,2014,1,1158.5928475000665,323.7252813426685,,,,,,834.0492821790889
47348688,2014,1,10.12786392486082,-0.0106337779299202,7.608377005119328,7.859499067954949,2.076126698331096,0.5919094293999063,0.2970608323131473,10.715750789171022
47348688,2015,1,11.003257973956837,1.5434200758312244,38.77849710768941,39.031820012238335,3.681399444045734,2.814596417760438,1.8348823451526235,10.229277522448047
377208493,2014,1,272.776269032972,-197.812557462102,,,,,,
219879421,2013,1,1105.9099464951814,4.455900154417916,,,,,2.100150723797763,1104.4782170804956
377208493,2015,1,2343.0768001420192,1663.1595139020967,,,,,,
998091785,2013,1,222.4866109656222,18.416890003988616,287.72482936666927,288.95050828917147,0.215055978415546,0.836303287029951,8.908085546722655,188.67242236831092
877210685,2015,1,500.2713657233748,,,,,,,499.8449819587576
869419353,2013,1,350.92479266441177,,401.1068780090486,402.3778689144064,,,2.686296962245117,125.6064308550432
998091785,2014,1,201.82984299346185,21.279520409435115,4.518010749292745,3.843596043950745,-4.707347282765767,-4.330007682476801,0.9478708679606171,184.03739088541343
869419353,2014,1,426.91012081375897,272.5485166739364,429.7370101371881,431.3797680506566,52.26617966148364,51.10965225410544,-0.5994960995551295,155.82865735777762
869419353,2015,1,455.1709497986936,252.340049302652,473.9507627977271,471.96265258253936,,,1.2293210571988729,202.51482893880544
998091785,2015,1,202.0706365306067,0.6897267801391258,1.9141465274611855,0.3784966970858121,-2.872968472077062,-3.134997378816668,0.9047099801305126,180.9548576235139
528081927,2014,1,50.276252570487785,1.1520553338840382,0.201725331687483,-1.0784783205341957,-1.1316364069497211,-0.3125304902015225,-1.0447569032980302,50.979383397330885
137817615,2013,1,1454099.295750582,548875.5752682011,2383740.3873964893,2383740.3289334285,150100.306185518,128646.68312463166,21454.6454005918,905226.4100154628
