entid,ispublic,ANCHEYEAR,so1,so2,so3,so4,so5,totalWagesSo1,totalWagesSo2,totalWagesSo3,totalWagesSo5,totalPaymentSo1,totalPaymentSo2,totalPaymentSo3,totalPaymentSo4,totalPaymentSo5,unPaidSocialInsSo1,unPaidSocialInsSo2,unPaidSocialInsSo3,unPaidSocialInsSo4,unPaidSocialInsSo5,honor_num,illegad_num,yea_sub,web_dum,ENTTYPE,INDUSTRYPHY,REGCAP,REGCAPCUR,RECCAP,PARNUM,LIMPARNUM,PARFORM,EXENUM,brand_num,cancel_dum,certificate_num,tax_dum
807621140,1.0,2018.0,7.3466926786770035,7.234755253589839,7.497824335547098,6.875245998485282,4.155907265432276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651615212,1.0,2017.0,1.2035604709255163,1.380289374153202,2.6240159716591784,0.2152827475568629,-0.8896265209945367,1.3538070868051997,2.126317999714602,-0.7690190230380969,0.040416053592496,2.12278470061784,0.6269308291236764,-0.1400949469106739,-1.0613762524207344,-0.9242092171108244,-0.1297165069125463,-0.4847737894151095,-1.7115243140428908,0.0779844770180472,-2.2867550263856,,,,,,,,,,,,,,,,,
462447349,1.0,2017.0,2.1615808717857568,-0.955259752541634,1.260046917872652,1.592109765342212,-0.9302118248117156,0.1341161992752231,-0.5043684623264714,0.0598321077416326,1.1620247483452624,-1.4246731708818958,2.1839958694449457,0.7484151184401854,-0.0572100822581708,-0.3248677737550336,-1.045294222598155,0.5676430425997997,0.5053273754725164,-1.7459708289793276,0.1982593711563642,,,,,,,,,,,,,,,,,
462447349,1.0,2018.0,0.6481983372127075,-0.7732035583885023,-1.7826093679434285,1.510925989443958,1.124787024944056,-1.97291414779845,-0.4245879201244071,-0.4806133639504344,-0.3261735161861432,2.0156233366157945,-0.7419070357806413,0.9628997133452806,-1.1896091781341676,-0.1123363628905352,-0.8357378363498297,-0.1446231951006119,-1.1360975337632238,1.1563239233595315,0.0978619507666517,,,,,,,,,,,,,,,,,
606816694,1.0,2017.0,2.5987961109788182,0.1917349023854171,0.3322153907261932,0.1328288849596695,1.0160834851079503,2.333244915076937,1.2117342365187649,0.2430056519824573,0.4060775440424834,1.676551516453472,-0.1600678890331382,-0.8854220727833494,-0.3600354258542568,-0.4364939323377761,-0.6165040353196707,0.3529347813591692,-0.7158311034762762,-0.797207261899434,-1.1343128625521326,,,,,,,,,,,,,,,,,
775549241,1.0,2017.0,0.4285982244882939,0.4313001679338713,-1.0295384436256054,0.138976673313956,-1.4884686596730088,0.3081964353928431,0.4942751231039078,-0.6094824426868675,-1.0526161045107074,0.0852980536312646,-0.1465124570509136,2.047107425644861,-2.0126253119203965,-0.3817762091121079,-0.876112230270224,1.0853647659692875,0.2836471235985494,0.9656071692795044,0.5637232783498024,,,,,,,,,,,,,,,,,
103517987,1.0,2017.0,-2.833361143771324,1.1489391080319575,39.11220338768427,0.0377339865585242,0.1087707141785391,0.571923830627714,-2.1626024591406603,-2.442047261055928,-1.206027562322766,-0.4758768664042609,1.7345471912345105,4.487174164651338,-0.748393898116852,0.8299973608843387,-0.3684867116591799,-0.8635918665688619,1.731631672507046,0.9711786592134096,-0.5038358061245851,,,,,,,,,,,,,,,,,
189837841,1.0,2018.0,5.694408613044958,4.028823490146,4.742816172798186,4.332241212670012,6.19310626949972,3453.389327788607,3450.531841852183,3451.853400708068,3454.000141753558,1.34882059793739,1.3222844512577692,2.32035424815274,-1.5005641824754756,0.0305097226771555,0.8700341320664562,0.0390494138177678,0.6197824974211587,0.3257742102054225,0.751339711760986,,,,,,,,,,,,,,,,,
39306954,1.0,2017.0,149.28076680109038,148.3406516239084,154.45074368360434,149.3745982525295,149.4676169003503,509.2979151573133,519.3415276938455,534.9838045654708,522.3299205710997,135.24108429424376,5.833176605744777,50.231987416774594,-0.8232678494022199,2.664424547143523,0.2476148056518944,-0.1449527760646893,-0.3475481479304804,-0.0432081589275534,1.2329385213807544,,,,,,,,,,,,,,,,,
254160203,1.0,2017.0,-0.3912631641731386,0.6555951067976562,1.0429317063610275,0.3395422623712656,0.7134672503284508,0.467006390229288,-0.0554094517466202,0.4880278799606027,0.2421547454518278,0.4206276739223343,0.3402158787869795,-0.2748753177601396,0.8268623468652794,-1.5990008745389186,0.0461344065516598,-1.3351641697199312,-0.5006209444921412,-2.98547771928163,-0.1373047637687507,,,,,,,,,,,,,,,,,
254160203,1.0,2018.0,-0.8704016625123687,0.5868857590212656,1.325797921592938,1.5878414785718953,-1.3434781285457935,0.0465914734118089,0.0626525000755135,2.485520754907504,-0.5686716018701753,-1.5386176455004272,-1.3712873680779367,-0.0080342577342787,0.04678062701762,-1.815444508699568,-0.1508460966204217,1.4210385513776305,0.8158596311201592,-0.8244865638416535,-1.2941223321394608,,,,,,,,,,,,,,,,,
1139378624,1.0,2017.0,7.582361374678092,7.678288365069541,6.54862266287477,8.45807506039577,8.622903775875505,26.11215582641107,28.694049520481645,29.45207561496105,29.37859901107175,4.412881273266445,-1.2472384939134735,4.206593608261295,-0.3327911023221349,-1.2104614699267278,-2.591274344931521,0.350688163297594,1.0928012918292376,-0.4223327003583377,-2.4439203976349644,,,,,,,,,,,,,,,,,
601440257,1.0,2017.0,0.3374514793768484,1.1981185674488692,0.0124379808250159,1.182215861518224,1.0167845375404394,0.3348846585448375,1.9688651092995804,-1.0298277975493424,0.6002682229933046,-0.9119535664574576,1.6940506412867504,0.93182106458215,0.0436719202093251,-0.8417560058232849,0.4401205528250738,0.505241150860536,0.4179615200560447,-0.1534587777319265,0.5760647587985173,,,,,,,,,,,,,,,,,
1126948899,1.0,2017.0,1.4899609929051914,1.1473090904159244,-2.568576740138811,0.3728822091683267,-0.3160460961987231,1.0217856697140173,0.6161475178097554,-0.5052631728012369,-1.8944880249788003,-0.0442241312672593,0.2192097308611586,0.2930631262984992,1.2202087125558805,-0.0535411084042831,-0.2608838378483787,0.0940291107925339,-2.004127755046051,0.9486784756144476,0.0710660705422408,,,,,,,,,,,,,,,,,
1126948899,1.0,2018.0,-0.827047218712605,-0.6870042248839818,0.7155273830624301,0.6336692107258761,-0.808363583341646,-0.2452836310671421,0.526501317449466,-1.3642006693061768,-0.2935115683333169,-1.1889016960332142,-0.8965373719491501,0.3736451163073045,-0.48275145001377,0.3905962948801041,0.5526478236635238,-2.416882794446621,-0.551690594341855,-0.3235668435648599,0.2847309429524965,,,,,,,,,,,,,,,,,
1123914320,1.0,2018.0,-0.0029332867669894,-0.2017158520348087,1.6972501994257505,-1.264234479373627,-0.4791763669049388,1.5679743662712873,0.757582050043792,-0.517105125940375,0.9004993365106417,0.906517887469867,-0.907380101567915,-2.286253071522176,-0.5301251220623131,0.5621794796300711,0.2428955169036938,-2.5238857672661474,1.2465725171771465,-0.8864222491104986,1.8057535201576265,,,,,,,,,,,,,,,,,
451175570,1.0,2018.0,0.8485546067419765,-0.3491775423766389,-0.0852463607215648,-1.007247434871519,0.2724401005606954,-0.3467380163282438,-0.3363324961724656,1.1485029202900945,-0.1261625129998812,0.1174920405892914,0.0944401287004773,0.592106688298197,-0.0655866861937453,1.060217159003249,1.8751087881138984,0.2211175329357427,-0.8051728059886497,-0.3669305756915582,0.4881988438915973,,,,,,,,,,,,,,,,,
451175570,1.0,2017.0,1.1642463654189512,-1.1231349169238192,-0.949374780538069,0.4393413155768504,-1.262179967260694,1.5404070186281764,-0.1225998518278225,0.7069648916345399,-1.9955791902337936,-0.4361931236442387,1.3810035573379358,-0.0434887711403834,-1.4928866924710755,0.4318554408991804,-1.0276001581022134,1.2964162268416806,-0.4428928359059046,0.6494232345331832,0.4782303887089271,,,,,,,,,,,,,,,,,
1122732191,1.0,2018.0,9.677139071738171,10.557145898328816,11.329916247726306,9.36832785818495,10.268259512703285,0.4147338067544093,-0.7212809966908303,-0.3643281330924501,0.1359375217630056,-0.8372386156357193,-0.214511527008668,0.5412736936143543,-1.1497924757857088,-0.5721789024095211,0.0756317690934259,-0.9042404452846112,-3.5662456273665386,-1.7931079808167103,0.1604607100606695,,,,,,,,,,,,,,,,,
1122732191,1.0,2017.0,11.288756207449808,10.38632690924655,10.215202072387855,11.766710958849496,10.11978168768522,-0.4370008819716758,1.6375909448382138,1.2303999902187577,-0.2240194964548507,0.132219949375258,-1.2587465315442514,1.5716520756993615,-1.5394529876800875,0.3772857345658691,2.1740601365724963,0.0937433643282173,0.2902910832034028,1.599115561178457,-1.0446036444422837,,,,,,,,,,,,,,,,,
316088181,1.0,2018.0,1.088071630444342,-0.2379228777446497,-1.8765911781434097,-1.2016830443277795,0.7610236276924295,-0.0586364855754591,1.7511846858100588,1.411691156338957,-0.5469834924616052,0.1406410668999027,-0.5660404836126586,-0.2309736349416463,-1.371796183881564,0.7362547985992466,1.6461081746138633,0.4016984326770964,2.016456546978717,-0.0285045921320369,-0.4875323207482582,,,,,,,,,,,,,,,,,
1090847978,1.0,2018.0,240.027556281212,240.41928732290577,242.36999293979136,243.13689923726508,241.55410983243337,3897.642568065243,3846.013837831973,3844.3669605883138,3846.09548138226,1050.968174490045,38.49508546625859,385.04321509332016,1.8136537289612369,31.924888085206504,-0.1887960932345849,-2.256407482397341,1.0262723044410869,0.4148651091335877,-0.3367764077164297,,,,,,,,,,,,,,,,,
1090847978,1.0,2017.0,257.74906978041093,257.94382173488026,255.14375258586057,256.653523320562,257.28834483742395,3778.797905758322,3682.865519614545,3682.754889622792,3682.0533742124494,1057.3175268746097,36.30421732148855,367.72396266559736,40.37451986973127,18.238430042264984,0.6557685819575432,-2.0179644802155607,-1.2355190807000953,0.5982784782131377,-0.8016555208256183,,,,,,,,,,,,,,,,,
79532710,1.0,2017.0,3.0880347798825847,1.5604958651448184,2.709745390462526,3.650616175072216,3.320710482202512,0.9849793168876636,0.2196569446210637,1.2562990969982482,0.116698069077215,2.850465635184479,-1.2205153859928664,1.9405837087366355,-1.1083139357009932,0.7418177382096851,-1.270152159598797,1.8733731279975272,0.2693555264384777,-1.781672496453711,0.7206817643243904,,,,,,,,,,,,,,,,,
79532710,1.0,2018.0,1.5894495016654338,0.9684261077983718,2.2119243424433632,2.3184666458918426,1.83862023453961,-0.5024479320752249,-0.0027148751946249,-0.4865201570113731,1.0091747126258586,1.1848217519137203,-1.4313493295624815,0.214964798062854,0.7478490102060386,-0.0854225786607143,0.8219959477602604,-0.9236226443533198,-1.1408149638702116,0.2542024434416202,-1.4566759927299897,,,,,,,,,,,,,,,,,
1031716664,1.0,2017.0,-0.1115808452602153,-0.1368359431173224,1.0984150947168825,1.5762380148825306,-0.3526555454954818,-0.656105600606813,1.565457137019321,1.7601442075716491,0.4713247256518896,-2.4657231214662683,0.884771973432814,-1.0223498838618068,-1.25647237994077,0.4955852657471138,-0.5664565684849963,-0.7399196653776834,-0.6115690534800168,0.7647770323711077,0.5664316969710893,,,,,,,,,,,,,,,,,
1031716664,1.0,2018.0,-0.7081589852641728,0.550451158261765,-0.1002702093565051,-0.1191088532157398,-0.5523065969102869,0.0859630489845105,0.6291131059654153,-1.3913795666902846,1.1385888524636167,-0.1399055514304633,-0.8984503356267467,-1.0858378037967458,-0.8285703947716029,0.669642252227727,0.3935829343715432,-1.3710860986060227,1.4267775497198705,-0.76678608157057,0.1870586297035412,,,,,,,,,,,,,,,,,
786961077,1.0,2018.0,6.604151262130361,7.705965890592436,7.48925505984514,7.959247535156368,8.22681951066144,0.3333477916383418,-0.6529901929126402,-0.0275195404717568,-0.8764147225804049,0.3944068989742194,-0.3892890018266574,0.1379047601266031,-0.347455150931351,1.595035332870115,0.7323761671973605,0.1826728688613638,-0.6196651791811933,-0.8113226442527597,0.1107414181029114,,,,,,,,,,,,,,,,,
786961077,1.0,2017.0,6.569864304222038,7.912254917308702,6.94433221944817,6.945087313657931,7.6715880681256285,-0.4058940020578409,-0.9650318113709424,4.562245598968542,-0.6936862776346295,1.0627521983082209,-0.3111763296145347,0.4348648614876597,0.3104878986965588,-2.651839996795377,-0.6070009902387352,0.2291521827329253,-1.0022137036526897,-0.2352267763032801,-2.73094739633983,,,,,,,,,,,,,,,,,
198645614,1.0,2017.0,-0.2140973157569281,0.4522094774352568,-0.829792449941123,0.1251513267446615,-0.7943571596778605,-1.487536935376637,-0.1934094245248447,-0.1191687431775623,1.2172267055376478,-1.1960286654684085,-1.0265745796659096,0.2649738984075284,0.6375382505374841,0.3019035837353899,-1.5728826615977105,-0.3537497253100158,0.4792269904566162,-2.299340726183984,0.071546544221045,,,,,,,,,,,,,,,,,
787246286,1.0,2018.0,10.845551484749013,11.361263784306914,11.269456794383736,9.738731816623453,11.15890507229171,102.9940048055558,103.77855704582258,104.79502699587748,103.54380393955311,19.774741397666936,-1.0862660416659784,7.949055796255666,0.4759484122426012,1.059233593066987,-0.4588676454091167,-0.4800219121451364,2.47047669610973,1.1010205486651172,0.5281324569794673,,,,,,,,,,,,,,,,,
787246286,1.0,2017.0,7.150691414361079,7.7563727272371,9.700231261192876,9.988895370495776,7.80386031220729,72.83922559310759,72.9019391580958,73.71684240609665,74.5747433573695,15.16626470905633,2.0259813139825025,5.160211968267971,0.1463400233339336,-0.8816362600212367,-0.5563414275276296,0.673440583245545,1.3124479914687028,0.7087595490270187,0.8879388464354868,,,,,,,,,,,,,,,,,
1094770755,1.0,2017.0,-0.0663796314453702,0.3817629619871175,0.2034453761561137,0.0669286229332219,1.0648325980347375,1.5266500416691258,-1.2745962274989473,-0.2919258581767989,-0.451324502930174,-1.5802288047975463,-2.035331715211158,-0.8812195932979197,0.1323892641142637,-0.0879653728216028,0.2139143237653322,0.0227280290339051,-1.7375519176680512,-0.7514215845786737,-1.24847947581157,,,,,,,,,,,,,,,,,
615613250,1.0,2018.0,-0.1990569999868471,-1.322397641266465,0.8422337911789125,-0.3294771381192836,-0.1053124614469402,2.427830333957144,-1.1524031499776863,-0.0026003851232372,0.8129366847027538,-2.9769378776117192,1.692249197651971,-0.469714474490557,0.8660237273542617,-0.5574906657201898,-1.0772076940022746,1.161968743415958,0.5101271742151494,-0.0421831978563794,0.7378896607941388,,,,,,,,,,,,,,,,,
228182297,1.0,2018.0,0.4781436037270253,-0.2087445658565142,-0.5150473548907729,-0.641243592353187,0.1590130012889206,-1.147316781248823,0.7855450499957518,-0.7363028501188243,-1.4103466903348088,-2.548562567366506,-0.6046112536147543,0.3910920971329425,0.909348656084072,1.492178698444746,-0.3913839063818229,-2.394636921762617,-0.4137327028120481,1.0290634091480535,0.0806781254819638,,,,,,,,,,,,,,,,,
228182297,1.0,2017.0,-0.7819672109901851,-1.2972062218883615,-0.1649554515775019,1.778739067398384,-1.3091388700905624,-0.5569029878253473,-0.7244513561478724,-0.548998158254791,1.3360739281137255,0.7222683080324334,-0.6471005112192962,1.3718405994157348,-0.4703387146938836,-0.8266708275312371,1.427151473053463,0.5482367279092186,-0.9906735593934952,0.872558651848542,-1.5153680614007974,,,,,,,,,,,,,,,,,
1036107901,1.0,2017.0,0.5180610394417576,-1.6362981501247456,-0.4811493063035768,0.5211614011191117,0.6862243771441476,-1.085085528935781,-2.0163332038821915,2.2042211802104643,-0.6615997711117382,-2.119978816113713,1.6118384186430912,0.1485048041255517,-0.2975125597778763,0.5077337848353249,0.2726265521620213,-0.9519046219880506,1.094792299229089,-0.317438149845783,-1.1873323018985855,,,,,,,,,,,,,,,,,
1151486512,1.0,2017.0,-0.1140650157119554,0.0500635931035408,0.2452726922278985,1.342965443684343,-0.0025837691179434,-0.8746851101170886,0.3825726067991555,0.7599085926461254,1.3369109485690038,-0.2669164596796989,1.6780937850373607,0.9984479474801355,2.372136603465677,0.9442844767446876,1.0179139699601751,0.4183087356482846,1.474917692910188,-0.6001119491432593,1.073391514264028,,,,,,,,,,,,,,,,,
1231967447,1.0,2018.0,15.24353028067447,14.43743434875728,17.22041931277309,18.296043770849867,16.926190078949173,0.2266475445899237,0.1232649693588706,-0.0945819484179301,0.767487839985684,0.8966237719929601,-1.2162817449928462,0.4699423073969954,1.3424429809225678,-0.7040177418735006,-0.0992293257543942,0.0932271430956213,0.5733360405528733,-0.7001576017077715,0.8085204497288108,,,,,,,,,,,,,,,,,
94628547,1.0,2017.0,0.1635154200086677,0.6557381543238501,0.7564377450358899,0.7525833542431116,0.6880123289217923,0.8505158507865038,-0.4898266749012827,0.835769820066607,0.1917099957585644,0.5825910482531881,0.390252258945134,-1.8440338734323527,-0.460674807794722,0.5526364887096511,1.4514637654297842,-0.1900730969422513,-0.3422090752059468,0.9500706526143204,0.5619413187044046,,,,,,,,,,,,,,,,,
94628547,1.0,2018.0,-0.3423709181205309,0.4158181855615276,-1.1296544214267858,-1.7792830875773185,0.2350479145082547,-0.4100929715276676,1.616887553951507,-0.381672638366155,0.8388906668017664,-0.7192790435663238,-0.1416303531135287,-0.1974235088384185,-0.0881099457133331,-1.332817210447511,-0.4277597197762964,-0.4121075584657645,1.7145769865818208,1.2679878558566169,0.0968199420895466,,,,,,,,,,,,,,,,,
652250551,1.0,2018.0,-0.1271360667389365,1.0608714796152583,0.7166685561448476,0.9583770248521786,-0.0028099987173922,1.4076967977340404,0.0714373382051616,0.4600255993946729,-0.6209196899459519,0.0499664993908207,0.0227220373995151,-0.2465727258088034,-0.3099456263416386,0.3273934603876118,0.0062782704234492,0.3831275213567343,1.5685742105271117,0.2629674939254276,0.8237076929527231,,,,,,,,,,,,,,,,,
527542236,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,11.0,100.0,156.0,10.0,,,,,,0.0,,0.0
53777500,,,,,,,,,,,,,,,,,,,,,,,,,0.0,81.0,5.0,,156.0,,,,,,,0.0,1.0,0.0
514677781,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,11.0,100.0,156.0,100.0,,,,,,0.0,,0.0
294105257,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,11.0,500.0,156.0,10.0,,,,,,0.0,,0.0
706716735,,,,,,,,,,,,,,,,,,,,,,,,,0.0,65.0,12.0,10.0,156.0,10.0,,,,,,0.0,,0.0
469249278,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,5.0,100.0,156.0,0.0,,,,,,0.0,,0.0
71115142,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,5.0,3.0,156.0,3.0,,,,,,0.0,,0.0
979812063,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,4.0,1000.0,156.0,700.0,,,,,,0.0,,0.0
545755580,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,11.0,1000.0,156.0,0.0,,,,,,0.0,,0.0
223774194,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,12.0,500.0,156.0,500.0,,,,,,0.0,,0.0
693558869,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,11.0,100.0,156.0,100.0,,,,,,0.0,,0.0
801579375,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,11.0,200.0,156.0,0.0,,,,,,0.0,,0.0
1044461579,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,11.0,800.0,156.0,0.0,,,,,,0.0,,0.0
310750637,,,,,,,,,,,,,,,,,,,,,,,,,1.0,81.0,12.0,0.0,840.0,,,,,,,0.0,,0.0
1184047865,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,12.0,200.0,156.0,0.0,,,,,,0.0,1.0,0.0
1048596086,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,12.0,100.0,156.0,0.0,,,,,,0.0,,0.0
913345620,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,4.0,100.0,156.0,0.0,,,,,,0.0,,0.0
312782663,,,,,,,,,,,,,,,,,,,,,,,,,0.0,8.0,2.0,200.0,156.0,200.0,,,,,,0.0,1.0,0.0
1031941181,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,12.0,300.0,156.0,10.0,,,,,,0.0,,0.0
124575170,,,,,,,,,,,,,,,,,,,,,,,,,1.0,5.0,12.0,1000.0,156.0,10.0,,,,,,0.0,,0.0
615971298,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,17.0,10.0,156.0,10.0,,,,,,0.0,,0.0
450025838,,,,,,,,,,,,,,,,,,,,,,,,,0.0,32.0,6.0,,156.0,0.0,,,,,,0.0,,0.0
860642770,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,14.0,1000.0,156.0,3.0,,0.0,,1.0,,0.0,,0.0
2051381,,,,,,,,,,,,,,,,,,,,,,,,,1.0,90.0,15.0,,156.0,,,,,,,0.0,,0.0
15552179,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,5.0,10.0,156.0,10.0,,,,,,0.0,,0.0
704025503,,,,,,,,,,,,,,,,,,,,,,,,,0.0,76.0,12.0,165.0,840.0,77.0,,,,,,0.0,,0.0
326595421,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,5.0,3.0,156.0,3.0,,,,,,0.0,1.0,0.0
871452527,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,4.0,50.0,156.0,0.0,,,,,,0.0,,0.0
1036174872,,,,,,,,,,,,,,,,,,,,,,,,,0.0,65.0,5.0,1.0,156.0,1.0,,0.0,,1.0,,0.0,,0.0
63165459,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,11.0,10000.0,156.0,0.0,,,,,,0.0,,0.0
664568605,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,5.0,3.0,156.0,3.0,,,,,,0.0,,0.0
722642128,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,17.0,300.0,156.0,0.0,,,,,,0.0,,0.0
194335835,,,,,,,,,,,,,,,,,,,,,,,,,0.0,5.0,5.0,500.0,156.0,50.0,,,,,,0.0,,0.0
